WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-99.47153783181149,-96.83479181250578,-85.99104702246792,-96.599206117204,-96.67713318331886,-103.27970883360328,-104.89737147236156,-107.96285931288402,-101.72315261404113,-101.14111782238439,-99.437018613535,-90.5905132840817,-81.11934098144653,-94.11988338788974,-16.3,0.3
-97.90718472503269,-94.06684356376263,-86.43236487152075,-96.98818410078978,-96.31119492607574,-104.21505726897853,-107.69655567064042,-108.9858472631172,-105.51506274247828,-100.08414737816938,-95.8650861462867,-88.86992473417024,-79.49807277279508,-97.28877332436042,-16.3,0.3
-100.96484430837724,-93.90214050140032,-86.39775102659969,-93.75005648615912,-95.42395567869899,-107.66158789968685,-106.54277134508895,-109.93214530405186,-103.18831016820621,-96.2584181297259,-96.2497675452724,-88.76764633931052,-83.50540898905088,-95.54636063760982,-16.3,0.3
-96.86969327916357,-90.53641895588312,-91.9368989410015,-92.64887602366768,-98.04114902186276,-104.32537785167169,-103.7363536271456,-107.88822218690233,-101.95179468780515,-102.91849973444944,-94.04114265607753,-89.52282923660471,-82.8593841515857,-95.06087323108129,-16.3,0.3
-99.11879856684335,-95.31179855309473,-86.90635398375467,-97.06218243930999,-99.18458200052174,-101.9789843476815,-106.75692877832861,-111.31818460786778,-101.06407227226549,-101.63385299398097,-98.11023189246733,-91.08863870691658,-85.54092994352997,-96.3004005515029,-16.3,0.3
-100.15090508570842,-95.36297668008291,-84.59321052001374,-94.64835693109737,-100.50186784780333,-101.8897491936491,-104.41980452404167,-105.76624669971285,-105.78318616359047,-100.71170325034004,-98.12247131058929,-94.70417628943675,-82.31614538697262,-96.18632115009132,-16.3,0.3
-103.41469800115861,-95.26165163487829,-85.46370900838342,-91.70312651731369,-97.90244575656905,-107.12632268408039,-105.67393765313291,-104.5016696348158,-106.05300467791048,-105.42980214720774,-96.56836031350575,-87.57310389889834,-83.9679392160699,-97.7187267149023,-16.3,0.3
-95.78912388228375,-91.58807730214686,-74.61516897905884,-92.7275662678845,-104.25854257837602,-103.68507329786085,-108.28634319576517,-108.60349073439616,-103.8129793638995,-100.19432421037266,-97.98937552675828,-94.73249835613082,-87.2552099834522,-91.59899326067352,-16.9,2.1
-100.5007059881502,-89.20244393447382,-76.60225457759284,-91.90110271578992,-102.70008248354455,-100.99875530856812,-102.71182008648887,-108.07004636366156,-107.14833887102073,-105.59128426320227,-99.03280127022079,-94.13511080210975,-91.01093333272655,-94.39960480546408,-16.9,2.1
-95.7948174765704,-91.48461386947413,-75.65254383013273,-94.19109341227734,-99.62665409004806,-103.8489930592686,-106.97531409492254,-105.77666116239037,-104.60650684316829,-100.51041498626986,-100.73266573719839,-95.0270278356357,-87.35369012297181,-93.3000840051396,-16.9,2.1
-99.27919491087644,-93.90558989907203,-76.43174934388473,-92.77554696208338,-99.2153087302389,-104.30239250774135,-106.2433498150645,-105.6883820759888,-105.93813632464696,-104.6180154182739,-98.65177831343127,-96.95923937624306,-89.31010422295068,-95.60108201210626,-16.9,2.1
-103.73504989237699,-97.54439647572008,-78.12252925419064,-92.60198339764649,-98.17089974849226,-103.33304830185504,-104.85022186866432,-105.9542979281814,-105.64912641539925,-103.12309564270998,-100.01918085123818,-93.72624570279024,-87.88702522212289,-96.04576032706595,-16.9,2.1
-98.21961570977682,-91.37873691363555,-75.91151691887582,-97.20939244190713,-102.74276869601134,-102.42336332387848,-104.50904078538265,-105.73984696454065,-104.09226625701753,-103.1719497656839,-98.65923741986119,-93.74948110418471,-82.43228390638197,-94.84813528666241,-16.9,2.1
-99.68990207705228,-93.49565587706645,-73.95128359478113,-95.61948131792887,-98.16793611418238,-104.60276269774074,-107.27428864163572,-108.87249284101625,-104.066443290373,-101.39241248111404,-101.50405774350776,-95.335158655698,-89.27809352157321,-93.03796256044903,-16.9,2.1
-102.54381521417761,-92.29861263500017,-74.57161343897731,-91.9394165413341,-99.9229698537125,-104.56424566804769,-104.55848764121095,-104.14224413816747,-106.95207667472808,-101.59196718019473,-97.12826571539013,-87.80515356985248,-89.33833394222661,-95.40592251749905,-16.9,2.1
-97.40429590030624,-92.76619533278091,-72.88796411486562,-94.97192851378728,-102.45205582399724,-104.01190628439612,-107.51208696545557,-108.0311227378275,-108.89350913736496,-101.24624699122175,-99.92802288547027,-93.8503136141253,-88.29883705415423,-92.63513825348099,-16.9,2.1
-96.4834409963446,-97.18412776730263,-77.65303811425362,-96.89708696918686,-102.95904696565844,-106.16279776220358,-104.95828846132211,-109.08873345836489,-106.45103075339853,-103.68843484195392,-100.00053956822023,-90.21143752634187,-86.14602164789457,-97.14448721638486,-16.9,2.1
-101.19462927136037,-94.32939976939963,-76.89073767821715,-98.43235399392823,-99.5349937729506,-106.5421620622725,-107.0548255428344,-107.94780245984194,-106.97609597962177,-98.51717359854652,-99.34184607568871,-92.49941936616915,-87.57585898578323,-97.60520597675183,-16.9,2.1
-100.02560636971945,-95.2968106617218,-77.0905631356504,-96.14948624352635,-98.37019906548556,-101.97858398984295,-108.91128041090937,-105.91112853507656,-106.10140469337477,-101.98338511247175,-98.46387103778326,-91.83435771366376,-86.29985213228474,-98.45482228637348,-16.9,2.1
-101.0868493341728,-88.51284087613072,-75.8548166681333,-91.72176441777823,-101.10540558613283,-99.56603714113027,-104.50430531855267,-108.92978044320475,-104.80465372900242,-103.1090883100994,-98.98624669767206,-97.45783996417101,-90.25416129293387,-95.30768852843512,-16.9,2.1
-101.1097419870089,-91.41350316507275,-75.97343297592212,-93.60331672451976,-96.18298011610818,-103.62170903603106,-108.4606808386709,-106.3303035828328,-103.05990470376008,-102.94566916593558,-95.35776285006027,-91.3915135734532,-89.36168574323405,-96.36144849046069,-16.9,2.1
-100.08736792692719,-90.48341710649198,-74.35631975661583,-97.0291566666613,-100.51225112132596,-104.46288266891959,-103.93319278534213,-108.85257112577517,-107.010880974352,-102.300647410122,-100.85347239291832,-96.09363856999784,-86.81124160182085,-93.0239265677597,-16.9,2.1
-95.9743336705999,-90.71007626003711,-70.28532265123117,-94.1008216387964,-99.03532719056818,-104.26189205825392,-107.8314654551931,-102.56749457012977,-104.81557004325433,-105.08246194251313,-95.64492071100665,-95.35836375142338,-90.9144723437252,-92.86751315645213,-16.9,2.1
-102.765832041659,-92.37416183768192,-72.06333485593906,-95.63976510810923,-99.98918485964164,-105.8452780006454,-107.43076604426712,-107.09369566124508,-105.57951266892708,-98.32556157832278,-97.37249770651592,-94.15882756382419,-85.24456142046901,-95.19758628154027,-16.9,2.1
-98.59735299116478,-90.88653224655,-74.60806036068014,-92.25000078052649,-100.34826282108718,-101.25971309985918,-107.96965002268988,-108.56567400052438,-103.45031791492812,-104.23189908578071,-98.04492142674395,-94.96765927370006,-84.36172056773832,-95.69901410088778,-16.9,2.1
-95.69333416637826,-94.98077203685686,-74.91143021224666,-93.78450814348598,-102.93716793605635,-104.93306580789985,-106.56125651462237,-112.08031614604369,-104.26235870084895,-105.91314742879828,-102.61053346778873,-92.78230687790563,-87.4129990674779,-96.05685509687667,-16.9,2.1
-100.49879260884168,-92.56080730486799,-76.25365430574914,-93.95775029790073,-103.81465064412782,-105.31260216902282,-104.80037964040932,-106.61627099382633,-103.99730690562654,-102.98804426186962,-102.47427270246024,-95.29767627839604,-83.50125490808335,-94.08733728405626,-16.9,2.1
-99.90852407254087,-90.37243436895966,-74.86342791358089,-97.17543780723828,-102.31358458209111,-103.0557264014078,-101.67072754910599,-105.02229957605611,-105.77839921789533,-100.73737449835976,-100.64405099702299,-93.13273357164934,-90.42978409109813,-92.1777299570641,-16.9,2.1
-99.33401841656219,-90.6620248842279,-73.62397082683965,-96.58074181652347,-101.15944930846668,-105.56222457987077,-108.34966607380849,-107.43141378104933,-105.94943765144721,-104.545913407765,-101.15916677944443,-91.49992145133473,-87.7662724616548,-96.62538505514722,-16.9,2.1
-96.49947502152791,-92.9049313561306,-75.46409577894623,-95.32649423707286,-100.71469417807552,-104.83489601961075,-106.78662912445259,-107.98418659077265,-105.73480907377937,-103.21980394864703,-95.75347825555083,-90.99933119993402,-86.57035460379127,-97.27479186295936,-16.9,2.1
-95.90343707558742,-92.32266122064406,-73.28867832303357,-92.36010842076986,-100.85261688370676,-104.47734161779404,-102.29535690117876,-111.42684289380776,-106.6904943871904,-101.17467385807511,-98.95730843180223,-93.28596499883696,-86.12727693625948,-96.06371984788022,-16.9,2.1
-97.86097233431968,-90.39338508440156,-76.0512065442015,-93.86278645361551,-102.67932803900081,-99.11021436003492,-103.29440653326117,-106.90600894979394,-103.12950381147655,-99.70953560595912,-97.20266758818939,-93.74777273004902,-87.03637530796834,-95.27367525433583,-16.9,2.1
-95.30990727156123,-91.14578075990268,-77.74145831789149,-93.24054846226488,-98.57665882866155,-102.89434013717197,-106.02413506232602,-106.64671547603245,-104.20293999377202,-99.1505789864702,-98.81530418160834,-90.48949934170486,-85.37869779667115,-96.94030771083021,-16.9,2.1
-98.8778755999262,-92.58355432923224,-76.13226328049107,-96.47161016212156,-103.26886301238082,-103.12179830203586,-108.6314263608974,-106.38421246152433,-106.812277399871,-104.50838056769462,-98.44326850839916,-95.07829443003757,-90.05614367696748,-93.9724135863741,-16.9,2.1
-95.93754660519569,-93.50841111520747,-72.22762975188095,-93.948657297362,-99.63670482789648,-102.58706368465353,-108.48994486333737,-108.8813874241057,-106.44020956410498,-103.53826588756182,-97.035939261688,-93.53888244381717,-88.22527951779568,-97.05870805362794,-16.9,2.1
-98.92978843040534,-95.12345304879366,-81.32048927634136,-97.5252620188144,-103.16796201802576,-104.0416780164218,-108.21181811922435,-107.66099765327019,-104.23076409456192,-98.59062175486,-101.89588793896118,-91.62089290820012,-84.11481819625025,-98.83262457026123,-16.9,1.5
-100.86945236405124,-93.31442542568517,-78.67445062422937,-93.86042102405511,-100.49399314620361,-104.45271978036364,-110.21023415040014,-107.91344844229857,-110.77857163674835,-104.67082039657949,-99.79495528470036,-94.49306893324876,-84.5097972228983,-98.90146982147559,-16.9,1.5
-97.49389480188684,-89.50494002599633,-79.82450979783034,-92.18334462993101,-101.86101556099757,-104.07884747910937,-107.3700456210941,-104.12266216938497,-102.98341206206689,-99.90047353196923,-99.3371620801451,-88.55731113356171,-82.23498173341581,-97.0903260843971,-16.9,1.5
-100.14918294322106,-93.50806937253031,-79.39427049739356,-94.53064982625955,-99.34830156229333,-100.25094340145549,-106.15419982945207,-106.0549706884058,-103.70208832510893,-103.04537375534741,-98.58222848982835,-93.32459347254824,-83.29163878512632,-94.74075126099846,-16.9,1.5
-97.42352387977755,-92.54604940088733,-81.47018732120172,-95.53270471271314,-100.62059642461163,-104.0277875155945,-106.99500905038252,-111.88522069939043,-108.64496042122278,-104.44796076852107,-101.01941562543395,-91.65398176908907,-85.54347214695754,-95.10434734427241,-16.9,1.5
-97.18726947042195,-91.84677364113914,-82.04783678986486,-91.87245410933704,-96.73637915255424,-102.92378262547595,-102.86884452776692,-106.81661598539894,-104.21806726220402,-103.24468696094264,-98.59267484077805,-92.76178569481793,-83.40614729214795,-97.43446302638158,-16.9,1.5
-99.37645009959216,-93.5683709067486,-82.49670361299627,-92.88453394674507,-102.13650276497238,-103.93371262083303,-105.5258062286965,-107.05243418750598,-105.68911824491266,-103.64639912339024,-96.87746269592559,-91.00129727614717,-83.89865872998993,-97.98303276215091,-16.9,1.5
-100.0737540195795,-94.00089156251086,-81.750904212621,-98.68271494330658,-97.72735666766519,-101.83354876331703,-104.20825225824225,-106.56009152861652,-103.81354335748036,-100.02645543204844,-97.03250728270166,-93.88190910441078,-87.94954733133281,-92.56538106233583,-16.9,1.5
-98.85722128926791,-93.65383993513521,-77.61365492200675,-93.24529956367483,-102.25874032569362,-102.7578038193271,-108.2325699166091,-107.86125027834633,-102.84863446762893,-106.79446012819987,-97.96735433322004,-93.62393317434237,-85.84257707239229,-92.43196753585303,-16.9,1.5
-100.86722116515452,-90.89505210075463,-77.6406037868685,-94.35334319914256,-98.04282633432085,-103.49054161133596,-107.20232650614015,-107.17955267176693,-107.18710889957482,-100.13795839413966,-100.44953279133443,-93.87811620920691,-86.60178969352886,-97.92843367881636,-16.9,1.5
-96.43416830957041,-93.66546516611135,-78.59332091135444,-97.93097357418362,-97.69554242154733,-103.30776562212941,-108.60874133518004,-108.46333676887977,-106.95576655568493,-100.09120930874361,-95.502419952167,-93.27223744817644,-82.51263247839786,-97.72100576838608,-16.9,1.5
-101.60033609232428,-90.56066255318731,-82.62317073876534,-94.13733319738805,-97.57650531042358,-102.99912012289381,-109.45380676426555,-111.45507437525325,-107.99205002442008,-101.60738814347013,-98.73943923203177,-94.88954972815388,-82.88503642333731,-93.60550528273055,-16.9,1.5
-100.28600682723928,-94.37600853123601,-81.11166925507068,-96.07148923035771,-99.0838054539204,-101.34764877108456,-106.61016309949328,-109.47469432298712,-105.15136791698538,-101.66302197265452,-95.9615853972769,-95.1134856658912,-85.35773999558769,-93.85469280528649,-16.9,1.5
-99.92341478888562,-93.25220274570687,-78.85040699915831,-97.47507847330614,-100.79210724810251,-102.86559072818847,-104.2523980978523,-109.05997458087839,-105.95283001859876,-104.49181366778691,-95.49173750256377,-91.44977663017171,-83.30646106853973,-93.6626703677348,-16.9,1.5
-101.82300690049343,-88.95289539431663,-78.73727641312347,-93.41759429296903,-100.98751203089621,-105.9544855943401,-107.18624364866943,-106.37504571100169,-103.54621420824924,-102.65892392560863,-101.20989281586846,-91.73166454141209,-85.66237868558107,-93.12181664181931,-16.9,1.5
-102.21713543495471,-95.35720106830908,-78.92984131277255,-100.18647096634771,-102.70932212933694,-103.11753287969194,-109.96880370827165,-103.7120426679937,-101.51432531476476,-104.34135394818222,-99.4109675130967,-94.80672666779505,-83.56992069565185,-96.49116798206434,-16.9,1.5
-98.01828041459466,-91.02973553211964,-78.46234084976284,-91.72863576535075,-103.53039016093467,-101.869355047314,-106.37477917351772,-111.15144492650882,-106.13454121713332,-101.26884771960248,-101.18477174927409,-95.05401360497547,-86.62727607337582,-97.29783299481127,-16.9,1.5
-99.62862934207416,-96.41507504730845,-78.21691122833136,-94.72043548668279,-98.1617165858064,-101.39615671910427,-104.6437170189415,-109.72466225589864,-110.37875425786254,-103.34311022139033,-98.29058512616403,-92.8358603333248,-83.54182415447298,-94.30199228325132,-16.9,1.5
-98.81544768204101,-93.36113952794952,-76.75017093533575,-93.59453968876034,-100.79586054291207,-103.36300234630073,-105.12253871454946,-106.8664933203343,-105.01734427138071,-104.78231009455484,-98.05115543685851,-92.79560722805546,-85.70849221235036,-93.41514110211797,-16.9,1.5
-97.28209460288402,-91.69569139973403,-76.15625453318461,-95.3983693692037,-98.6315612792609,-103.18917245356228,-105.1527782163162,-106.49845276696632,-105.81775202747417,-105.62083534509806,-99.1090464413298,-88.50973732381337,-81.10634342268732,-93.6686632790804,-16.9,1.5
-99.71259001374573,-94.73793185442474,-78.28572212085035,-88.51566953722184,-102.17533182000221,-102.15730670133637,-107.45971603682298,-108.59215474168627,-106.93706619203807,-101.49477251699757,-98.60009275763086,-95.19258163764546,-86.69942294333502,-94.22742489944196,-16.9,1.5
-97.82364286817308,-91.36868107343837,-79.80668030806515,-91.65713868826981,-101.80940247784606,-104.59098124910413,-108.25685607979537,-103.75103219271885,-104.82726440414865,-101.71202724994194,-101.48897306850169,-91.27652314293651,-82.92153588675143,-93.264622659604,-16.9,1.5
-98.32465675285233,-93.56315462193216,-75.81610563327136,-93.4136637204196,-100.67500317597208,-104.22908261987683,-105.19928397107576,-107.01702051621949,-106.8177615938598,-100.85385051423523,-98.76694168682265,-93.59071551697377,-84.8908232250918,-92.62758025215958,-16.9,1.5
